Symbol,Day,Open,CloseDiff,SpreadOverLow,Volume,NextLow,TwoDayHigh,ThreeDayOpen
CVEO,20150730,1.85,-0.0108108,5.479099,1691300,1.9,2.07,1.79
CVEO,20150915,1.82,-0.01098907,5.680031,1818200,1.87,1.95,1.83
CVEO,20160422,1.28,0.05468754,6.293429,882500,1.27,1.38,1.38
CVEO,20160915,1.03,0.03883503,6.044096,571200,1.06,1.19,1.11
NAO,20170331,1.05,0.04761912,5.307539,766000,1.05,1.08,1
ASPN,20140721,10.08,-0.04365075,6.054559,33300,9.55,9.63,9.6
ASPN,20140822,10.37,0.04050145,5.398511,43500,10.56,10.91,10.8
ASPN,20160622,5.13,-0.02534115,6.678577,925800,4.8,4.9,4.74
FELP,20150818,6.62,-0.07401809,5.608999,266100,6.09,6.7,6.3
FELP,20150904,8.09,-0.02472191,5.199622,54700,7.51,7.75,7.67
FELP,20160513,1.56,0.006410327,4.935411,276400,1.56,1.75,1.68
FELP,20160906,4.6,-0.01521733,11.32461,194300,4.32,4.68,4.5
FELP,20160921,4.09,0.01955988,5.503647,166500,4.01,4.19,4.04
TREC,20140619,11.22,0.07843138,10.20127,196400,11.47,12.03,11.65
TREC,20160406,9.48,-0.06645561,8.86123,170300,8.57,9.4,9.18
RYAM,20140630,36.8,0.05298915,6.734515,2192100,38.25,40.5,40.3
RYAM,20160202,7.54,-0.07559684,5.642088,1133500,5.89,7.92,6.82
TMST,20150923,11.5,-0.05217395,6.176214,700200,10.52,11.45,10.81
TMST,20160121,5.05,-0.09108911,5.958693,1436100,4.55,4.98,4.67
NM-H,20160412,4.8,-0.06458342,5.341572,49100,4.4,4.7,4.18
NM-H,20160524,3.14,-0.09235675,6.924163,18700,3.41,4.46,3.6
NM-H,20161116,9.05,-0.03204419,10.85137,50700,7.75,8.87,8.7
NM-H,20170223,11.15,0.0538117,7.492591,17200,11.2,11.76,11.44
NM-H,20170614,15.41,-0.03179752,5.739465,4800,15,15.44,15.09
WLKP,20150505,28.67,-0.09696549,6.00373,200400,21.11,21.34,20.99
WLKP,20170120,24.8,-0.06451607,5.893337,542900,22.75,24.15,23.65
HMLP,20150122,19.51,0.04305485,6.04264,42400,19.7,22.32,22.35
ICD,20150408,7.35,-0.02857143,5.043957,79000,6.8,7.1,7.05
ICD,20150617,7.67,0.07692309,6.528734,200600,7.94,8.24,8.07
AFS-C,20170411,24.25,-0.07092781,7.120793,118700,22.4,23.25,22.82
SFS,20170616,10.1,-0.09900989,10.24367,3007000,8.85,9,8.35
SFS,20170726,8.3,0.04819272,8.932308,3653800,8.4,8.95,8.8
SFS,20171009,7.7,-0.0974026,6.8366,857500,6.9,7.3,7.1
SFS,20171106,6.65,0.09022555,5.47139,1061400,6.65,6.95,6.8
TVPT,20150603,15.63,-0.02431223,6.787318,2217700,14.88,15.38,15.13
VEC,20150108,26.89,0.05317963,6.361291,236900,27.51,28.72,27.59
VSLR,20141202,9.16,-0.07423584,8.13955,1838700,8.64,9.47,9.27
AAC,20141124,26.05,0.02111329,6.717518,120600,26.65,29.43,29.25
AAC,20151221,22.09,-0.03485742,9.789201,1249200,20.19,20.41,18.63
AAC,20170710,6.29,0.05087443,9.878026,151200,6.39,6.73,6.39
AAC,20170714,6.68,0.01197611,4.565224,123300,6.69,7.1,6.89
AAC,20171011,8.26,-0.05569008,5.293258,361500,7.41,8.44,8.27
W,20150818,49.16,-0.08238403,6.331,5630500,43.57,46.86,42.58
W,20160809,42.08,-0.07794683,6.617861,1.32824E+07,35.82,38.62,38.18
FMSA,20141114,12.66,0.003159555,4.374354,1397700,12.39,13.4,12.97
FMSA,20160607,7.65,0.02091501,5.421216,2730300,7.16,7.94,7.51
FMSA,20170914,3.5,-0.02571426,7.093691,5245000,3.36,3.6,3.46
BXE,20150203,2.23,0.07174892,5.733061,1181500,2.08,2.32,2.29
BXE,20160204,1.11,0.018018,5.133856,1102100,1.03,1.06,1.01
USDP,20150811,9.62,0.03430353,5.804051,24100,9.77,11.41,11.04
USDP,20151231,6.79,0.06627391,6.043831,152200,7.15,7.83,7.44
USDP,20160516,11,0.08727273,6.174083,111800,11.1,11.3,10.41
USDP,20160823,11.87,0.004212316,6.361773,18200,11.84,11.85,11.85
DPLO,20160301,25.14,0.07199688,7.340695,8582500,26.3,27.97,27.47
ZAYO,20160212,21.69,0.009220786,5.676885,6663800,22.02,24.06,23.75
NVRO,20150511,55.89,-0.04580421,8.105287,1319000,50.5,56.45,53.88
HBM.W,20150220,1.04,-0.0384615,5.765835,1800,0.92,1.05,1
HBM.W,20150626,1.04,-0.09615382,6.037338,1100,0.91,0.74,0.7
HBM.W,20170228,0.69,-0.01449274,16.0267,4500,0.73,0.76,0.75
ENVA,20150911,12.71,-0.09992136,7.067832,480600,11.11,11.79,11.76
CRC,20160419,1.6,0.08749999,8.398767,1.62314E+07,1.66,2.09,2.02
CRC,20160822,12.25,-0.08489796,6.491156,3793100,10.91,11.71,10.51
CRC,20170621,8.66,-0.07505769,9.944914,5215700,8.12,9.28,9.27
CRC,20171002,10.02,0.0678642,6.497311,1267600,10.57,11.05,10.48
ONDK,20161223,4.29,0.06759906,5.341617,529600,4.58,4.61,4.57
ONDK,20170216,5.1,-0.017647,12.80633,2627500,4.55,5.29,5.14
WMLP,20171130,2.7,-0.03703709,5.95502,21900,2.7,3.05,2.865
VSTO,20171109,13,0.01923077,4.929736,1.07201E+07,12.67,14.47,13.21
NVTA,20150319,19.52,-0.05379104,11.11652,315600,17.29,19.25,18.79
NVTA,20150514,13.72,0.02040814,7.451506,217500,13.26,15.8,15.61
NVTA,20160524,8.57,0.08168037,6.763064,221200,9.08,9.48,9.33
AJRD,20150501,20.15,-0.005955282,15.87529,344700,19.92,20.99,19.34
TEGP,20151230,13.73,0.09395491,5.608577,957300,14.71,16.71,16.61
ANTX,20170726,51.54,-0.001358162,5.488936,277400,51.23,52.45,51.97
SHOP,20171010,97.27,-0.04831908,6.253633,1.13731E+07,91.9,97.3,94.4
EVH,20171208,14,-0.07500001,6.248367,3365000,12.7,13.125,12.95
EGIF,20150724,21.3,-0.004694764,9.333856,25900,20.5,20.8,21.05
GNRT,20161229,4.78,-0.05439335,5.825932,1326500,4.4,4.89,4.78
BNED,20171208,7.96,-0.05904526,5.463777,865500,7.5,8.63,8.46
BETR,20170808,8.52,-0.04812216,6.519572,1060800,8.03,8.22,7.39
BETR,20171205,5.79,0.08981001,5.944013,904800,6.07,6.53,6.47
PLNT,20160812,21.67,0.03184128,6.89461,2399900,21.75,22.37,22.15
EVRI,20160811,2.07,-0.04347822,5.228541,634000,1.94,2.21,2.15
EVRI,20170324,4.42,0.04751132,7.54924,2016700,4.66,4.95,4.85
FLOW,20160316,24.21,0.01280468,5.580316,397000,24.27,25.89,25.54
QUOT,20151231,7.05,-0.03262411,6.206587,409600,6.41,7.01,6.22
YRD,20160624,13.86,-0.03679648,6.329043,764600,12.88,14,14
YRD,20170123,20.8,0.04134618,5.323897,700700,21.23,21.58,21.36
YRD,20171010,47.2,-0.005932258,4.623867,1098000,47.13,50.87,50.3
NOMD,20160202,8.99,-0.03559507,5.09619,269800,8.06,8.9,8.3
QHC,20170629,4.21,-0.04988124,5.879935,350700,3.86,4.2,4.05
QHC,20171002,5.15,0.0446602,5.571554,540300,5.34,5.65,5.03
QHC,20171004,5.53,-0.09041591,10.48084,382500,5.01,5.29,5.21
QHC,20180103,6.7,0.002985072,4.577153,320100,6.43,6.62,6.21
TPB,20160606,10.6,-0.08584913,10.20614,150000,9.41,9.83,9.3
TPB,20160916,13.53,-0.03399853,5.102081,89600,12.8,13.33,13.33
TWLO,20160815,56.75,0.03030839,11.77759,2.20524E+07,59.06,61.5,59.14
TWLO,20160818,59.14,-0.08014876,5.468843,7445100,51.85,59.75,60.15
TWLO,20161021,41,0.001463448,3.820582,1.857E+07,40.64,41.63,38.42
KDMN,20161122,5.96,-0.07718121,5.744146,81700,5.43,5.48,5.48
KDMN,20170914,3.3,-0.0151515,5.687825,674300,3.11,3.47,3.01
FBK,20170210,27.6,0.08985505,8.966206,287700,29.75,32.11,31.55
HK.W,20170510,1,-0.08999997,9.332523,4300,0.75,1.49,1.1
HK.W,20170608,0.52,-0.09615382,11.19678,4400,0.45,0.71,0.7
HK.W,20171204,0.53,-0.05660372,13.69821,10500,0.55,0.68,0.65
ZTO,20170228,13.5,-0.04518516,5.292564,1.4651E+07,13,13.33,12.95
LFGR,20170113,6.25,0.08,5.567043,54600,6.4,6.8,6.7
TECK,20170215,24.56,-0.08631918,5.606862,1.83842E+07,20.68,21.62,21.99
SNDR,20171024,27.6,-0.04311596,5.786097,1356800,26.145,27.84,27.28
WTTR,20170927,15.9,-0.003773551,8.537055,1127700,15.65,16.14,15.85
CVNA,20170619,19.75,-0.01063287,4.588799,1173500,18.37,20,19.7
CVNA,20170803,19.06,-0.08656871,6.114195,1071500,16.2,19,18.75
CVNA,20170825,16.13,-0.07997514,6.390168,748900,14.6,15.83,15.85
BHVN,20171201,23.12,-0.02335644,5.148919,579300,20.82,21.99,21.01
ESTE,20170531,10.72,-0.02518661,7.380311,289100,9.97,10.61,10.32
SOI,20170717,12.05,0.07302906,8.903506,347400,12.8,14,14.02
HCHC,20170815,4.92,-0.05284557,5.412179,884100,4.515,5,4.52
BEDU,20170821,17.12,0.01051392,7.015809,319900,17.2,17.37,17.21
SMHI,20170623,18.25,0.008219157,5.186685,518900,18,19.43,18.98
BSTI,20170926,12.86,-0.08631413,6.7517,7010200,11.01,11.78,11.65
RYB,20171128,20.56,0.0797666,10.20289,1.1141E+07,19.6,20.73,17.25
IPO.W,20171117,1.6,-0.04375003,6.620255,142100,1.5,1.57,1.57
QD,20171212,14.25,-0.07438599,8.075782,6356500,13.29,14.01,13.14
